"CLIENT_ID","NAME","EMAIL","AGE","TYPE","ACCOUNT_ID","STATE_NAME","REGION","DIVISION","CARD_TYPE","ACTIVE_YEARS","ACTIVE_MONTHS","LOAN_AMOUNT","LOAN_DURATION","LOAN_PAYEMENTS","LOAN_STATUS","CRMEVENT_COUNT","E_MAIL","FAX","PHONE","REFERRAL","WEB","POSTAL_MAIL","CLOSED","CLOSED_WITH_EXPLANATION","CLOSED_WITH_MONETARY_RELIEF","CLOSED_WITH_RELIEF","CLOSED_WITHOUT_RELIEF","IN_PROGRESS","UNTIMELY_RESPONSE","TRANS_COUNT","TOTAL_BALANCE","AVG_ANNUAL_INCOME","AVG_MONTHLY_INCOME","CLIENT_CATERGORY","TOTAL_PAYMENTS","HOUSEHOLD_PAYMENT","INSURANCE_PAYMENT","LEASING_PAYMENT","LOAN_PAYMENT","OTHER_PAYMENTS","SEX"
"C00001106","Hattie Kassidy Hogan","hattie.hogan@gmail.com",59,"User","A00000917","Massachusetts","Northeast","New England","No Card",4,48,0,0,0,"No Loan",4,0,0,0,0,4,0,0,3,0,0,0,0,0,207,1136715,284178.75,23681.56,"Upper-Middle Income",4669,4669,0,0,0,0,"Female"
"C00001107","Ahmad Parker Bruce","ahmad.bruce@hotmail.com",38,"Owner","A00000918","Massachusetts","Northeast","New England","No Card",3,38,0,0,0,"No Loan",7,0,0,1,2,3,1,0,3,3,0,0,0,0,128,905248,301749.33,23822.32,"High Income",12115,10076,0,0,0,2039,"Male"
"C00001108","Raven Braelyn Robles","raven.robles@gmail.com",44,"Owner","A00000919","New Hampshire","Northeast","New England","No Card",2,32,0,0,0,"No Loan",3,0,0,0,2,1,0,0,2,0,1,0,0,0,116,713573,356786.5,22299.16,"High Income",4850,4850,0,0,0,0,"Female"
"C00001109","Holly Luciana Salinas","holly.salinas@gmail.com",68,"Owner","A00000920","Massachusetts","Northeast","New England","No Card",3,38,0,0,0,"No Loan",9,0,0,2,3,4,0,0,3,4,1,0,0,0,140,967946,322648.67,25472.26,"High Income",2437,2437,0,0,0,0,"Female"
"C00001110","Aisha Aubrie Yates","aisha.yates@gmail.com",71,"Owner","A00000921","Michigan","Midwest","East North Central","No Card",3,36,0,0,0,"No Loan",3,0,0,0,1,2,0,0,3,0,0,0,0,0,159,2114482,704827.33,58735.61,"High Networth",1776,1776,0,0,0,0,"Female"
"C00001111","Nikolas Adam Singleton","nikolas.singleton@gmail.com",20,"Owner","A00000922","Massachusetts","Northeast","New England","No Card",4,54,0,0,0,"No Loan",2,0,0,1,1,0,0,0,1,1,0,0,0,0,334,4101611,1025402.75,75955.76,"High Networth",2805,898,1652,0,0,255,"Male"
"C00001112","Itzel Janelle Lindsey","itzel.lindsey@outlook.com",69,"Owner","A00000923","Oklahoma","South","West South Central","No Card",3,44,0,0,0,"No Loan",3,0,0,0,1,2,0,0,1,1,0,0,0,0,182,1362443,454147.67,30964.61,"High Income",2087,2087,0,0,0,0,"Female"
"C00001113","Oakley Chase Mathis","oakley.mathis@gmail.com",23,"Owner","A00000924","Tennessee","South","East South Central","No Card",3,46,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,202,1702912,567637.33,37019.83,"High Networth",2212,308,0,0,0,1904,"Male"
"C00001114","Uriel Jace Bradford","uriel.bradford@outlook.com",19,"Owner","A00000925","Massachusetts","Northeast","New England","No Card",6,80,0,0,0,"No Loan",6,0,0,1,1,4,0,0,5,0,0,1,0,0,372,3328061,554676.83,41600.76,"High Networth",6463,5395,0,1068,0,0,"Male"
"C00001115","Kyra Madisyn Lloyd","kyra.lloyd@gmail.com",79,"Owner","A00000926","Rhode Island","Northeast","New England","No Card",3,36,0,0,0,"No Loan",5,0,0,0,1,4,0,0,3,2,0,0,0,0,120,1040567,346855.67,28904.64,"High Income",1748,1748,0,0,0,0,"Female"
"C00001116","Tiffany Brylee Marsh","tiffany.marsh@hotmail.com",26,"Owner","A00000927","Massachusetts","Northeast","New England","No Card",2,30,0,0,0,"No Loan",3,0,0,0,0,2,1,0,1,0,0,1,0,0,111,551806,275903,18393.53,"High Income",7405,1623,0,0,0,5782,"Female"
"C00001117","Jayda Leighton Mcbride","jayda.mcbride@gmail.com",23,"Owner","A00000928","Missouri","Midwest","West North Central","No Card",6,78,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,0,1,0,0,0,404,2582150,430358.33,33104.49,"High Income",4561,4561,0,0,0,0,"Female"
"C00001118","Lewis Ian Boone","lewis.boone@gmail.com",30,"User","A00000928","Missouri","Midwest","West North Central","No Card",6,78,0,0,0,"No Loan",1,0,0,0,1,0,0,0,0,1,0,0,0,0,404,2582150,430358.33,33104.49,"High Income",4561,4561,0,0,0,0,"Male"
"C00001119","Michaela Ryan Owen","michaela.owen@outlook.com",20,"Owner","A00000929","Texas","South","West South Central","No Card",6,76,0,0,0,"No Loan",2,0,0,0,1,1,0,0,2,0,0,0,0,0,368,1822074,303679,23974.66,"High Income",5884,5884,0,0,0,0,"Female"
"C00001120","Madilynn Amari Solis","madilynn.amari.solis@gmail.com",26,"Owner","A00000930","New Hampshire","Northeast","New England","No Card",6,75,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,2567170,427861.67,34228.93,"High Income",9356,9356,0,0,0,0,"Female"
"C00001121","Randy Cooper Abbott","randy.abbott@gmail.com",60,"Owner","A00000931","Massachusetts","Northeast","New England","No Card",6,72,0,0,0,"No Loan",4,0,0,1,0,2,1,0,3,0,0,0,0,0,499,5523177,920529.5,76710.79,"High Networth",3474,998,461,0,0,2015,"Male"
"C00001122","Cullen Easton Charles","cullen.charles@outlook.com",78,"Owner","A00000932","Missouri","Midwest","West North Central","No Card",3,39,0,0,0,"No Loan",3,0,0,1,2,0,0,0,2,1,0,0,0,0,137,1230114,410038,31541.38,"High Income",2793,2793,0,0,0,0,"Male"
"C00001123","Jamie Eve Pham","jamie.pham@hotmail.com",77,"User","A00000932","Missouri","Midwest","West North Central","No Card",3,39,0,0,0,"No Loan",3,0,1,0,1,1,0,0,3,0,0,0,0,0,137,1230114,410038,31541.38,"High Income",2793,2793,0,0,0,0,"Female"
"C00001124","Braydon Kevin Allison","braydon.allison@outlook.com",71,"Owner","A00000933","Nebraska","Midwest","West North Central","No Card",3,47,0,0,0,"No Loan",6,0,0,1,1,4,0,0,2,3,0,0,0,0,192,1985727,661909,42249.51,"High Income",2584,2584,0,0,0,0,"Male"
"C00001125","Celeste Millie Lang","celeste.lang@yahoo.com",65,"Owner","A00000934","Massachusetts","Northeast","New England","No Card",1,23,0,0,0,"No Loan",1,0,0,0,1,0,0,0,1,0,0,0,0,0,45,563795,563795,24512.83,"High Income",3236,3236,0,0,0,0,"Female"
"C00001126","Ezequiel Jose Sweeney","ezequiel.sweeney@gmail.com",64,"User","A00000934","Massachusetts","Northeast","New England","No Card",1,23,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,1,0,0,0,0,45,563795,563795,24512.83,"High Income",3236,3236,0,0,0,0,"Male"
"C00001127","Reece Tyler Atkinson","reece.atkinson@gmail.com",25,"Owner","A00000935","Minnesota","Midwest","West North Central","No Card",2,34,0,0,0,"No Loan",4,0,0,0,1,3,0,0,3,1,0,0,0,0,103,745336,372668,21921.65,"High Income",2118,2118,0,0,0,0,"Male"
"C00001128","Jimmy Brandon Horn","jimmy.horn@outlook.com",69,"Owner","A00000936","Colorado","West","Mountain","No Card",3,44,0,0,0,"No Loan",3,0,0,1,1,1,0,0,3,0,0,0,0,0,184,1652488,550829.33,37556.55,"High Networth",3004,3004,0,0,0,0,"Male"
"C00001129","Crosby Asher Jefferson","crosby.jefferson@gmail.com",68,"Owner","A00000937","Delaware","South","South Atlantic","No Card",4,50,0,0,0,"No Loan",7,0,1,0,3,3,0,1,2,2,2,0,0,0,195,1875406,468851.5,37508.12,"High Income",1751,1751,0,0,0,0,"Male"
"C00001130","Lilian Kelly Pratt","lilian.pratt@outlook.com",59,"Owner","A00000938","California","West","Pacific","No Card",1,22,22260,60,371,"C",2,0,0,0,0,2,0,0,1,1,0,0,0,0,63,429279,429279,19512.68,"High Income",3653,3282,0,0,371,0,"Female"
"C00001131","Remi Selah Lara","remi.lara@gmail.com",52,"Owner","A00000939","Massachusetts","Northeast","New England","No Card",5,61,0,0,0,"No Loan",5,0,0,1,1,3,0,1,2,1,0,1,0,0,246,1929122,385824.4,31624.95,"High Income",2108,2108,0,0,0,0,"Female"
"C00001132","Soren Jaxson Rosales","soren.rosales@hotmail.com",51,"User","A00000939","Massachusetts","Northeast","New England","No Card",5,61,0,0,0,"No Loan",1,0,0,0,1,0,0,0,0,0,0,0,0,0,246,1929122,385824.4,31624.95,"High Income",2108,2108,0,0,0,0,"Male"
"C00001133","Priscilla Lacey Brock","priscilla.brock@gmail.com",41,"Owner","A00000940","Mississippi","South","East South Central","VISA Infinite",4,59,284280,60,4738,"C",1,0,0,1,0,0,0,0,1,0,0,0,0,0,297,7753275,1938318.75,131411.44,"High Networth",4738,0,0,0,4738,0,"Female"
"C00001134","Uriah Mateo York","uriah.york@gmail.com",40,"User","A00000940","Mississippi","South","East South Central","No Card",4,59,284280,60,4738,"C",9,0,0,1,4,3,1,0,3,3,0,1,0,0,297,7753275,1938318.75,131411.44,"High Networth",4738,0,0,0,4738,0,"Male"
"C00001135","Roger Jason Christian","roger.christian@gmail.com",47,"Owner","A00000941","District of Columbia","South","South Atlantic","No Card",5,64,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,0,0,0,0,0,278,729925,145985,11405.08,"Middle Income",3871,3871,0,0,0,0,"Male"
"C00001137","Karen Haylee Trujillo","karen.trujillo@outlook.com",22,"Owner","A00000943","New York","Northeast","Middle Atlantic","No Card",6,81,0,0,0,"No Loan",2,0,0,0,0,1,1,0,2,0,0,0,0,0,347,2988614,498102.33,36896.47,"High Income",2144,2144,0,0,0,0,"Female"
"C00001138","Savanna Jaylah Shaffer","savanna.shaffer@gmail.com",29,"Owner","A00000944","California","West","Pacific","No Card",6,79,0,0,0,"No Loan",4,0,0,0,2,2,0,0,3,1,0,0,0,0,410,2256905,376150.83,28568.42,"High Income",5361,5361,0,0,0,0,"Female"
"C00001139","Nathanael Ayden Phelps","nathanael.phelps@outlook.com",26,"User","A00000944","California","West","Pacific","No Card",6,79,0,0,0,"No Loan",2,0,0,0,1,1,0,0,0,2,0,0,0,0,410,2256905,376150.83,28568.42,"High Income",5361,5361,0,0,0,0,"Male"
"C00001140","Emmitt Zachary Farrell","emmitt.farrell@gmail.com",53,"Owner","A00000945","New Mexico","West","Mountain","VISA Signature",3,38,0,0,0,"No Loan",5,0,0,0,3,2,0,0,4,1,0,0,0,0,92,639029,213009.67,16816.55,"Upper-Middle Income",8215,8215,0,0,0,0,"Male"
"C00001142","Lauryn Melany Roman","lauryn.roman@gmail.com",53,"Owner","A00000947","Massachusetts","Northeast","New England","No Card",6,77,0,0,0,"No Loan",3,0,0,0,1,2,0,0,2,1,0,0,0,0,437,3675557,612592.83,47734.51,"High Networth",2689,1546,0,0,0,1143,"Female"
"C00001143","Gary Carson Castaneda","gary.castaneda@gmail.com",53,"User","A00000947","Massachusetts","Northeast","New England","No Card",6,77,0,0,0,"No Loan",6,0,0,1,3,1,1,0,5,1,0,0,0,0,437,3675557,612592.83,47734.51,"High Networth",2689,1546,0,0,0,1143,"Male"
"C00001145","Alanna Elisa Aguirre","alanna.aguirre@outlook.com",31,"Owner","A00000949","Massachusetts","Northeast","New England","No Card",3,44,0,0,0,"No Loan",3,0,0,0,2,1,0,0,2,1,0,0,0,0,167,1632837,544279,37109.93,"High Income",0,0,0,0,0,0,"Female"
"C00001146","Rayan Xavier Nash","rayan.xavier.nash@gmail.com",34,"Owner","A00000950","Texas","South","West South Central","VISA Signature",6,74,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,5816632,969438.67,78603.14,"High Income",8910,8910,0,0,0,0,"Male"
"C00001147","Ricky Leo Dickerson","ricky.dickerson@gmail.com",69,"Owner","A00000951","Ohio","Midwest","East North Central","No Card",3,42,0,0,0,"No Loan",4,0,0,0,1,3,0,0,2,2,0,0,0,0,147,1289220,429740,30695.71,"High Income",2371,2371,0,0,0,0,"Male"
"C00001148","Mitchell Ezra Bond","mitchell.bond@outlook.com",58,"Owner","A00000952","New Hampshire","Northeast","New England","No Card",1,23,0,0,0,"No Loan",3,0,0,0,1,2,0,0,2,1,0,0,0,0,64,364168,364168,15833.39,"High Income",4946,4946,0,0,0,0,"Male"
"C00001149","Kara Elsa Morton","kara.morton@hotmail.com",23,"Owner","A00000953","Nevada","West","Mountain","No Card",4,51,0,0,0,"No Loan",1,0,0,0,0,1,0,0,1,0,0,0,0,0,269,3513772,878443,68897.49,"High Networth",1953,1768,0,0,0,185,"Female"
"C00001150","Karla Hattie Stokes","karla.stokes@outlook.com",54,"Owner","A00000954","Illinois","Northeast","East North Central","No Card",3,45,0,0,0,"No Loan",2,0,0,1,0,0,1,0,1,1,0,0,0,0,258,2946588,982196,65479.73,"High Networth",3505,357,1906,0,0,1242,"Female"
"C00001151","Roland Bentley Wyatt","roland.wyatt@yahoo.com",26,"Owner","A00000955","Massachusetts","Northeast","New England","No Card",3,39,0,0,0,"No Loan",4,0,0,1,0,2,1,0,3,0,0,0,0,0,160,538646,179548.67,13811.44,"Upper-Middle Income",7411,7411,0,0,0,0,"Male"
"C00001153","Cassandra Raven Lamb","cassandra.lamb@gmail.com",19,"Owner","A00000957","California","West","Pacific","No Card",3,46,0,0,0,"No Loan",3,0,0,0,1,2,0,0,3,0,0,0,0,0,204,1350805,450268.33,29365.33,"High Income",2126,2126,0,0,0,0,"Female"
"C00001154","Cannon Kayden Chase","cannon.chase@outlook.com",76,"Owner","A00000958","Pennsylvania","Northeast","Middle Atlantic","No Card",3,41,0,0,0,"No Loan",4,0,0,1,1,1,1,0,3,1,0,0,0,0,153,1642572,547524,40062.73,"High Income",3990,3990,0,0,0,0,"Male"
"C00001155","Ariah Holly Pacheco","ariah.pacheco@gmail.com",77,"User","A00000958","Pennsylvania","Northeast","Middle Atlantic","No Card",3,41,0,0,0,"No Loan",4,0,0,0,3,1,0,1,0,2,0,0,0,0,153,1642572,547524,40062.73,"High Income",3990,3990,0,0,0,0,"Female"
"C00001156","Evie Aisha Patrick","evie.patrick@outlook.com",66,"Owner","A00000959","New York","Northeast","Middle Atlantic","No Card",3,44,0,0,0,"No Loan",4,0,0,0,2,2,0,0,1,2,0,0,0,0,180,1605795,535265,36495.34,"High Networth",2759,2759,0,0,0,0,"Female"
"C00001157","Frances Itzel Cochran","frances.cochran@gmail.com",41,"Owner","A00000960","North Carolina","South","South Atlantic","VISA Signature",5,60,189060,60,3151,"C",7,0,0,0,2,4,1,0,5,1,0,0,0,0,369,9577799,1915559.8,159629.98,"High Networth",9091,5940,0,0,3151,0,"Female"
"C00001158","Aileen Kyra Shepherd","aileen.shepherd@hotmail.com",45,"Owner","A00000961","New York","Northeast","Middle Atlantic","No Card",2,24,0,0,0,"No Loan",4,0,0,0,2,2,0,0,3,0,0,0,0,0,62,221993,110996.5,9249.71,"Middle Income",8255,8255,0,0,0,0,"Female"
"C00001159","Jalen Blake Gates","jalen.gates@gmail.com",56,"Owner","A00000962","Arizona","West","Mountain","No Card",3,40,0,0,0,"No Loan",6,0,0,1,1,4,0,1,1,3,0,1,0,0,140,1115568,371856,27889.2,"High Income",0,0,0,0,0,0,"Male"
"C00001160","Lennon Tiffany Cain","lennon.cain@gmail.com",61,"User","A00000962","Arizona","West","Mountain","No Card",3,40,0,0,0,"No Loan",5,0,0,1,1,3,0,0,3,2,0,0,0,0,140,1115568,371856,27889.2,"High Income",0,0,0,0,0,0,"Female"
"C00001161","Tatum Nathaniel Vincent","tatum.vincent@gmail.com",26,"Owner","A00000963","Colorado","West","Mountain","No Card",3,38,0,0,0,"No Loan",5,0,0,0,0,5,0,0,3,1,0,0,0,0,142,1073083,357694.33,28239.03,"High Income",3799,3799,0,0,0,0,"Male"
"C00001163","Kobe Ryder Mathews","kobe.mathews@outlook.com",35,"Owner","A00000965","Missouri","Midwest","West North Central","No Card",6,74,0,0,0,"No Loan",3,0,0,0,1,2,0,0,2,0,0,0,0,0,354,1194569,199094.83,16142.82,"Upper-Middle Income",2853,2853,0,0,0,0,"Male"
"C00001164","Rosemary Michaela Hess","rosemary.hess@gmail.com",40,"Owner","A00000966","Kentucky","South","East South Central","No Card",2,24,0,0,0,"No Loan",4,0,0,2,0,2,0,0,2,1,1,0,0,0,48,441458,220729,18394.08,"Upper-Middle Income",2129,2129,0,0,0,0,"Female"
"C00001165","Danna Madilynn Li","danna.li@outlook.com",57,"Owner","A00000967","Kentucky","South","East South Central","VISA Signature",3,38,0,0,0,"No Loan",6,0,0,1,1,4,0,0,3,2,1,0,0,0,115,818555,272851.67,21540.92,"Upper-Middle Income",6824,6824,0,0,0,0,"Female"
"C00001166","Yusuf Theodore Hodge","yusuf.hodge@gmail.com",40,"Owner","A00000968","Illinois","Northeast","East North Central","No Card",3,47,0,0,0,"No Loan",4,0,1,2,1,0,0,0,1,1,0,0,0,0,200,1102152,367384,23450.04,"High Income",7262,7262,0,0,0,0,"Male"
"C00001167","Regina Jamie Cervantes","regina.cervantes@hotmail.com",45,"User","A00000968","Illinois","Northeast","East North Central","No Card",3,47,0,0,0,"No Loan",3,0,0,1,0,1,1,0,2,1,0,0,0,0,200,1102152,367384,23450.04,"High Income",7262,7262,0,0,0,0,"Female"
"C00001168","Quinton Elias Garrison","quinton.garrison@gmail.com",21,"Owner","A00000969","Georgia","South","South Atlantic","VISA Standard",5,69,0,0,0,"No Loan",1,0,0,0,1,0,0,0,0,0,0,0,0,0,347,343540,68708,4978.84,"Middle Income",0,0,0,0,0,0,"Male"
"C00001169","Kaelyn Celeste Olsen","kaelyn.olsen@gmail.com",59,"Owner","A00000970","New Mexico","West","Mountain","VISA Signature",2,27,0,0,0,"No Loan",3,0,0,0,1,2,0,0,0,0,0,1,1,0,93,779435,389717.5,28867.96,"High Income",5260,5260,0,0,0,0,"Female"
"C00001170","Korbin Tristan Trevino","korbin.trevino@outlook.com",22,"Owner","A00000971","Oregon","West","Pacific","No Card",3,39,0,0,0,"No Loan",9,0,0,3,2,4,0,0,5,4,0,0,0,0,162,663700,221233.33,17017.95,"Upper-Middle Income",3860,3860,0,0,0,0,"Male"
"C00001171","Virginia Lilian Briggs","virginia.lilian.briggs@gmail.com",25,"Owner","A00000972","California","West","Pacific","No Card",3,37,0,0,0,"No Loan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1104905,368301.67,29862.3,"High Income",2038,897,0,0,0,1141,"Female"
"C00001172","Hanna Remi Ochoa","hanna.ochoa@gmail.com",76,"Owner","A00000973","Texas","South","West South Central","No Card",5,60,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,239,3180049,636009.8,53000.82,"High Income",2909,2909,0,0,0,0,"Female"
"C00001173","Brayan Roman Villarreal","brayan.villarreal@outlook.com",77,"User","A00000973","Texas","South","West South Central","No Card",5,60,0,0,0,"No Loan",6,0,0,0,4,2,0,0,2,3,1,0,0,0,239,3180049,636009.8,53000.82,"High Income",2909,2909,0,0,0,0,"Male"
"C00001175","Joe Leonardo Heath","joe.heath@outlook.com",74,"Owner","A00000975","New York","Northeast","Middle Atlantic","No Card",3,36,0,0,0,"No Loan",3,0,0,1,2,0,0,0,3,0,0,0,0,0,116,771833,257277.67,21439.81,"Upper-Middle Income",3550,3550,0,0,0,0,"Male"
"C00001176","Alani Jazlyn Velasquez","alani.velasquez@yahoo.com",81,"User","A00000975","New York","Northeast","Middle Atlantic","No Card",3,36,0,0,0,"No Loan",5,0,0,0,3,2,0,0,4,1,0,0,0,0,116,771833,257277.67,21439.81,"Upper-Middle Income",3550,3550,0,0,0,0,"Female"
"C00001177","Edith Karen Montoya","edith.montoya@gmail.com",60,"Owner","A00000976","New York","Northeast","Middle Atlantic","No Card",3,45,0,0,0,"No Loan",5,0,0,1,1,3,0,0,2,1,1,1,0,0,194,1154917,384972.33,25664.82,"High Income",5244,5244,0,0,0,0,"Female"
"C00001178","Liana Savanna Roth","liana.roth@gmail.com",28,"Owner","A00000977","New York","Northeast","Middle Atlantic","No Card",6,78,0,0,0,"No Loan",5,0,0,0,0,5,0,0,5,0,0,0,0,0,398,2756958,459493,35345.62,"High Income",6846,6846,0,0,0,0,"Female"
"C00001179","Charleigh Zariah Meyers","charleigh.meyers@outlook.com",69,"Owner","A00000978","New York","Northeast","Middle Atlantic","VISA Infinite",6,74,0,0,0,"No Loan",4,0,0,1,1,2,0,0,1,1,0,1,0,0,321,5892775,982129.17,79632.09,"High Income",2062,2062,0,0,0,0,"Female"
"C00001180","Byron Camden Dalton","byron.dalton@gmail.com",55,"Owner","A00000979","Nebraska","Midwest","West North Central","No Card",6,80,0,0,0,"No Loan",3,0,0,0,0,1,2,0,2,1,0,0,0,0,404,2521953,420325.5,31524.41,"High Income",5354,5354,0,0,0,0,"Male"
"C00001181","Ariel Brody Valencia","ariel.valencia@outlook.com",60,"Owner","A00000980","New York","Northeast","Middle Atlantic","No Card",2,34,0,0,0,"No Loan",5,0,0,1,2,1,1,0,3,1,0,1,0,0,147,1534474,767237,45131.59,"High Networth",6521,3632,0,0,0,2889,"Male"
"C00001182","Gloria Lauryn Cardenas","gloria.cardenas@gmail.com",53,"Owner","A00000981","Rhode Island","Northeast","New England","VISA Signature",4,55,0,0,0,"No Loan",2,0,0,0,2,0,0,0,1,1,0,0,0,0,299,6302736,1575684,114595.2,"High Networth",3838,1069,0,0,0,2769,"Female"
"C00001183","Quincy Luis Callahan","quincy.callahan@hotmail.com",57,"Owner","A00000982","Texas","South","West South Central","No Card",6,81,0,0,0,"No Loan",2,0,0,0,0,2,0,0,2,0,0,0,0,0,599,7341358,1223559.67,90634.05,"High Networth",3033,2505,148,0,0,380,"Male"
"C00001186","Cameron Alanna Fuentes","cameron.fuentes@gmail.com",52,"Owner","A00000984","Florida","South","South Atlantic","No Card",3,39,0,0,0,"No Loan",6,0,0,1,1,4,0,0,4,1,0,0,0,0,163,602171,200723.67,15440.28,"Upper-Middle Income",5911,5911,0,0,0,0,"Female"
"C00001187","Colette Kara Weiss","colette.weiss@gmail.com",38,"Owner","A00000985","Alabama","South","East South Central","No Card",5,65,0,0,0,"No Loan",5,0,0,0,3,2,0,0,4,0,0,0,0,0,259,2116879,423375.8,32567.37,"High Income",2227,2227,0,0,0,0,"Female"
"C00001188","Carl Miles Hensley","carl.hensley@gmail.com",31,"User","A00000985","Alabama","South","East South Central","No Card",5,65,0,0,0,"No Loan",2,0,0,0,1,1,0,0,2,0,0,0,0,0,259,2116879,423375.8,32567.37,"High Income",2227,2227,0,0,0,0,"Male"
"C00001189","Kailey Karla Hoover","kailey.hoover4@gmail.com",67,"Owner","A00000986","Illinois","Northeast","East North Central","No Card",3,42,0,0,0,"No Loan",1,0,0,0,1,0,0,0,0,0,0,0,0,0,163,1676682,558894,39921,"High Income",2146,2146,0,0,0,0,"Female"
"C00001190","Carter Cassandra Wilkins","carter.wilkins@outlook.com",23,"Owner","A00000987","Kentucky","South","East South Central","No Card",3,38,0,0,0,"No Loan",4,0,0,0,3,1,0,0,3,1,0,0,0,0,159,1240698,413566,32649.95,"High Income",3528,3528,0,0,0,0,"Female"
"C00001191","Kristopher Micah Atkins","kristopher.atkins@gmail.com",22,"User","A00000987","Kentucky","South","East South Central","No Card",3,38,0,0,0,"No Loan",3,0,0,0,1,2,0,0,1,2,0,0,0,0,159,1240698,413566,32649.95,"High Income",3528,3528,0,0,0,0,"Male"
"C00001192","Helena Ariah Nicholson","helena.nicholson@outlook.com",75,"Owner","A00000988","Michigan","Midwest","East North Central","No Card",5,60,0,0,0,"No Loan",4,0,0,1,0,2,1,0,3,1,0,0,0,0,263,3060165,612033,51002.75,"High Income",2512,2512,0,0,0,0,"Female"
"C00001193","Alvin Vincent Huffman","alvin.huffman@gmail.com",74,"Owner","A00000989","Georgia","South","South Atlantic","No Card",5,67,0,0,0,"No Loan",3,0,0,1,1,1,0,0,2,1,0,0,0,0,329,3336967,667393.4,49805.48,"High Networth",3409,3409,0,0,0,0,"Male"
"C00001194","Matilda Evie Underwood","matilda.underwood@hotmail.com",60,"Owner","A00000990","Wisconsin","Midwest","East North Central","VISA Signature",4,48,0,0,0,"No Loan",8,0,0,2,4,2,0,0,4,2,0,0,0,0,215,3214440,803610,66967.5,"High Income",7538,7538,0,0,0,0,"Female"
"C00001195","Imani Frances Short","imani.short@gmail.com",61,"Owner","A00000991","South Carolina","South","South Atlantic","No Card",6,77,0,0,0,"No Loan",4,0,0,3,1,0,0,0,3,1,0,0,0,0,390,4264529,710754.83,55383.49,"High Income",6748,6748,0,0,0,0,"Female"
"C00001196","Duke Justin Roy","duke.roy@gmail.com",56,"Owner","A00000992","Virginia","South","South Atlantic","No Card",4,49,0,0,0,"No Loan",2,0,0,0,1,1,0,0,1,1,0,0,0,0,299,3533061,883265.25,72103.29,"High Networth",7087,3231,335,0,0,3521,"Male"
"C00001197","Bridget Aileen Carson","bridget.carson48@outlook.com",33,"Owner","A00000993","Washington","West","Pacific","VISA Signature",2,35,108720,60,1812,"C",4,0,0,0,2,2,0,0,3,1,0,0,0,0,105,332915,166457.5,9511.86,"Upper-Middle Income",1812.3,0,0,0,1812.3,0,"Female"
